qseqid	saccver	pident	length	qcovs	evalue	bitscore	stitle	source_file	organism	filepath
TENT5A_Homo_sapiens	XP_007890286.2	73.475	377	85	0.0	568	terminal nucleotidyltransferase 5C-like [Callorhinchus milii]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Callorhinchus_milii	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Callorhinchus_milii/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_007903243.1	67.810	379	88	0.0	535	terminal nucleotidyltransferase 5A [Callorhinchus milii]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Callorhinchus_milii	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Callorhinchus_milii/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_007894052.1	61.436	376	88	1.32e-171	485	terminal nucleotidyltransferase 5C [Callorhinchus milii]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Callorhinchus_milii	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Callorhinchus_milii/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_007890286.2	59.309	376	88	3.33e-161	460	terminal nucleotidyltransferase 5C-like [Callorhinchus milii]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Callorhinchus_milii	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Callorhinchus_milii/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_007894052.1	81.432	377	96	0.0	640	terminal nucleotidyltransferase 5C [Callorhinchus milii]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Callorhinchus_milii	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Callorhinchus_milii/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_007903243.1	72.335	394	100	0.0	588	terminal nucleotidyltransferase 5A [Callorhinchus milii]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Callorhinchus_milii	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Callorhinchus_milii/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_007890286.2	71.582	373	95	0.0	558	terminal nucleotidyltransferase 5C-like [Callorhinchus milii]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Callorhinchus_milii	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Callorhinchus_milii/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_007890286.2	66.927	384	99	0.0	532	terminal nucleotidyltransferase 5C-like [Callorhinchus milii]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Callorhinchus_milii	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Callorhinchus_milii/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_007894052.1	60.263	380	97	9.07e-171	482	terminal nucleotidyltransferase 5C [Callorhinchus milii]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Callorhinchus_milii	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Callorhinchus_milii/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_007903243.1	61.995	371	95	9.44e-171	482	terminal nucleotidyltransferase 5A [Callorhinchus milii]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Callorhinchus_milii	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Callorhinchus_milii/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	NP_060103.2	100.000	442	100	0.0	918	terminal nucleotidyltransferase 5A [Homo sapiens]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Homo_sapiens	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Homo_sapiens/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	NP_060179.2	72.895	380	86	0.0	568	terminal nucleotidyltransferase 5C [Homo sapiens]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Homo_sapiens	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Homo_sapiens/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	NP_443175.2	65.285	386	87	2.94e-173	494	terminal nucleotidyltransferase 5B [Homo sapiens]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Homo_sapiens	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Homo_sapiens/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	NP_001164045.1	62.912	364	82	1.65e-165	473	terminal nucleotidyltransferase 5D [Homo sapiens]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Homo_sapiens	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Homo_sapiens/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	NP_443175.2	100.000	425	100	0.0	869	terminal nucleotidyltransferase 5B [Homo sapiens]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Homo_sapiens	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Homo_sapiens/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	NP_060103.2	65.285	386	90	0.0	516	terminal nucleotidyltransferase 5A [Homo sapiens]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Homo_sapiens	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Homo_sapiens/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	NP_060179.2	63.613	382	89	5.77e-175	496	terminal nucleotidyltransferase 5C [Homo sapiens]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Homo_sapiens	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Homo_sapiens/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	NP_001164045.1	52.459	366	86	2.49e-136	398	terminal nucleotidyltransferase 5D [Homo sapiens]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Homo_sapiens	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Homo_sapiens/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	NP_060179.2	100.000	391	100	0.0	812	terminal nucleotidyltransferase 5C [Homo sapiens]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Homo_sapiens	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Homo_sapiens/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	NP_060103.2	72.895	380	96	0.0	569	terminal nucleotidyltransferase 5A [Homo sapiens]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Homo_sapiens	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Homo_sapiens/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	NP_443175.2	63.613	382	97	4.05e-166	473	terminal nucleotidyltransferase 5B [Homo sapiens]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Homo_sapiens	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Homo_sapiens/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	NP_001164045.1	59.626	374	95	1.79e-161	460	terminal nucleotidyltransferase 5D [Homo sapiens]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Homo_sapiens	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Homo_sapiens/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	NP_001164045.1	100.000	389	100	0.0	808	terminal nucleotidyltransferase 5D [Homo sapiens]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Homo_sapiens	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Homo_sapiens/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	NP_060103.2	62.912	364	94	4.09e-166	474	terminal nucleotidyltransferase 5A [Homo sapiens]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Homo_sapiens	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Homo_sapiens/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	NP_060179.2	59.626	374	96	1.78e-161	460	terminal nucleotidyltransferase 5C [Homo sapiens]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Homo_sapiens	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Homo_sapiens/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	NP_443175.2	56.329	316	81	5.06e-130	382	terminal nucleotidyltransferase 5B [Homo sapiens]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Homo_sapiens	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Homo_sapiens/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	NP_001153851.1	93.665	442	100	0.0	848	terminal nucleotidyltransferase 5A isoform 2 [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	NP_001153850.1	93.665	442	100	0.0	847	terminal nucleotidyltransferase 5A isoform 1 [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	NP_001136424.1	72.895	380	86	0.0	567	terminal nucleotidyltransferase 5C [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	NP_780516.1	65.274	383	86	8.53e-174	494	terminal nucleotidyltransferase 5B [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	NP_001156576.1	63.587	368	83	2.10e-173	492	terminal nucleotidyltransferase 5D [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	NP_780516.1	91.335	427	100	0.0	746	terminal nucleotidyltransferase 5B [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	NP_001153851.1	65.803	386	90	0.0	520	terminal nucleotidyltransferase 5A isoform 2 [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	NP_001153850.1	65.803	386	90	0.0	520	terminal nucleotidyltransferase 5A isoform 1 [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	NP_001136424.1	61.480	392	91	8.94e-173	490	terminal nucleotidyltransferase 5C [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	NP_001156576.1	53.763	372	86	1.21e-144	418	terminal nucleotidyltransferase 5D [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	NP_001136424.1	95.908	391	100	0.0	783	terminal nucleotidyltransferase 5C [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	NP_001153851.1	72.680	388	98	0.0	577	terminal nucleotidyltransferase 5A isoform 2 [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	NP_001153850.1	72.680	388	98	0.0	575	terminal nucleotidyltransferase 5A isoform 1 [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	NP_001156576.1	64.171	374	95	7.08e-178	501	terminal nucleotidyltransferase 5D [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	NP_780516.1	63.446	383	96	6.41e-170	483	terminal nucleotidyltransferase 5B [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	NP_001156576.1	77.121	389	100	0.0	625	terminal nucleotidyltransferase 5D [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	NP_001153851.1	63.462	364	94	4.70e-168	478	terminal nucleotidyltransferase 5A isoform 2 [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	NP_001153850.1	63.462	364	94	9.69e-168	478	terminal nucleotidyltransferase 5A isoform 1 [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	NP_001136424.1	59.946	372	96	2.62e-161	459	terminal nucleotidyltransferase 5C [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	NP_780516.1	53.151	365	94	1.12e-130	383	terminal nucleotidyltransferase 5B [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_015140113.2	92.020	401	90	0.0	754	terminal nucleotidyltransferase 5A isoform X1 [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_015140115.2	92.020	401	90	0.0	753	terminal nucleotidyltransferase 5A isoform X2 [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	NP_001026256.1	91.771	401	90	0.0	751	terminal nucleotidyltransferase 5A [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_040546047.1	78.421	380	86	0.0	626	terminal nucleotidyltransferase 5B [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	NP_001007973.1	71.391	381	86	0.0	561	terminal nucleotidyltransferase 5C [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_040526195.1	70.300	367	83	0.0	545	terminal nucleotidyltransferase 5C-like [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_040546047.1	70.052	384	89	0.0	561	terminal nucleotidyltransferase 5B [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_015140113.2	63.232	427	99	0.0	537	terminal nucleotidyltransferase 5A isoform X1 [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	NP_001026256.1	64.938	405	94	0.0	535	terminal nucleotidyltransferase 5A [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_015140115.2	64.938	405	94	0.0	535	terminal nucleotidyltransferase 5A isoform X2 [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	NP_001007973.1	59.596	396	93	5.85e-168	478	terminal nucleotidyltransferase 5C [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_040526195.1	55.615	374	87	3.27e-152	438	terminal nucleotidyltransferase 5C-like [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	NP_001007973.1	89.258	391	100	0.0	723	terminal nucleotidyltransferase 5C [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_015140113.2	73.158	380	96	0.0	582	terminal nucleotidyltransferase 5A isoform X1 [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_015140115.2	73.158	380	96	0.0	581	terminal nucleotidyltransferase 5A isoform X2 [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	NP_001026256.1	72.895	380	96	0.0	580	terminal nucleotidyltransferase 5A [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_040546047.1	72.081	394	100	0.0	579	terminal nucleotidyltransferase 5B [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_040526195.1	70.053	374	95	0.0	554	terminal nucleotidyltransferase 5C-like [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_040526195.1	69.010	384	99	0.0	554	terminal nucleotidyltransferase 5C-like [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_015140115.2	63.187	364	94	1.24e-170	483	terminal nucleotidyltransferase 5A isoform X2 [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_015140113.2	63.187	364	94	1.79e-170	484	terminal nucleotidyltransferase 5A isoform X1 [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	NP_001026256.1	62.912	364	94	5.54e-170	482	terminal nucleotidyltransferase 5A [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_040546047.1	62.216	352	90	1.17e-164	468	terminal nucleotidyltransferase 5B [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	NP_001007973.1	57.995	369	95	3.99e-154	441	terminal nucleotidyltransferase 5C [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_002938504.1	90.886	395	89	0.0	745	terminal nucleotidyltransferase 5A [Xenopus tropicalis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Xenopus_tropicalis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Xenopus_tropicalis/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	NP_001017206.1	72.280	386	87	0.0	587	terminal nucleotidyltransferase 5B [Xenopus tropicalis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Xenopus_tropicalis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Xenopus_tropicalis/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_002943490.1	73.351	379	86	0.0	580	terminal nucleotidyltransferase 5C [Xenopus tropicalis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Xenopus_tropicalis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Xenopus_tropicalis/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_002940481.1	68.617	376	85	0.0	539	terminal nucleotidyltransferase 5D [Xenopus tropicalis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Xenopus_tropicalis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Xenopus_tropicalis/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	NP_001017206.1	68.504	381	88	0.0	545	terminal nucleotidyltransferase 5B [Xenopus tropicalis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Xenopus_tropicalis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Xenopus_tropicalis/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_002938504.1	66.755	379	88	0.0	529	terminal nucleotidyltransferase 5A [Xenopus tropicalis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Xenopus_tropicalis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Xenopus_tropicalis/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_002943490.1	62.133	375	88	1.02e-172	489	terminal nucleotidyltransferase 5C [Xenopus tropicalis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Xenopus_tropicalis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Xenopus_tropicalis/Euteleostomi_TENT5A-B-C-D.txt
