qseqid	saccver	pident	length	qcovs	evalue	bitscore	stitle	source_file	organism	filepath
TENT5C_Homo_sapiens	NP_001026256.1	72.895	380	96	0	580	terminal nucleotidyltransferase 5A [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_040546047.1	72.081	394	100	0	579	terminal nucleotidyltransferase 5B [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_040526195.1	70.053	374	95	0	554	terminal nucleotidyltransferase 5C-like [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_040526195.1	69.01	384	99	0	554	terminal nucleotidyltransferase 5C-like [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	NP_060103.2	100	442	100	0	918	terminal nucleotidyltransferase 5A [Homo sapiens]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Homo_sapiens	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Homo_sapiens/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	NP_060179.2	72.895	380	86	0	568	terminal nucleotidyltransferase 5C [Homo sapiens]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Homo_sapiens	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Homo_sapiens/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	NP_443175.2	100	425	100	0	869	terminal nucleotidyltransferase 5B [Homo sapiens]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Homo_sapiens	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Homo_sapiens/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	NP_060103.2	65.285	386	90	0	516	terminal nucleotidyltransferase 5A [Homo sapiens]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Homo_sapiens	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Homo_sapiens/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	NP_060179.2	100	391	100	0	812	terminal nucleotidyltransferase 5C [Homo sapiens]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Homo_sapiens	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Homo_sapiens/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	NP_060103.2	72.895	380	96	0	569	terminal nucleotidyltransferase 5A [Homo sapiens]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Homo_sapiens	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Homo_sapiens/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	NP_001164045.1	100	389	100	0	808	terminal nucleotidyltransferase 5D [Homo sapiens]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Homo_sapiens	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Homo_sapiens/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_006003359.1	89.474	399	90	0	738	terminal nucleotidyltransferase 5A [Latimeria chalumnae]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_005991079.1	80.526	380	86	0	643	terminal nucleotidyltransferase 5A isoform X1 [Latimeria chalumnae]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_005991080.1	81.232	341	77	0	581	terminal nucleotidyltransferase 5A isoform X2 [Latimeria chalumnae]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_006006950.1	71.579	380	86	0	556	terminal nucleotidyltransferase 5C [Latimeria chalumnae]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_014347599.1	70.866	381	85	0	553	terminal nucleotidyltransferase 5C [Latimeria chalumnae]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_005991079.1	69.054	391	91	0	557	terminal nucleotidyltransferase 5A isoform X1 [Latimeria chalumnae]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_006003359.1	65.796	383	89	0	531	terminal nucleotidyltransferase 5A [Latimeria chalumnae]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_006006950.1	78.68	394	100	0	647	terminal nucleotidyltransferase 5C [Latimeria chalumnae]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_006003359.1	72.04	397	99	0	586	terminal nucleotidyltransferase 5A [Latimeria chalumnae]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_005991079.1	73.421	380	97	0	580	terminal nucleotidyltransferase 5A isoform X1 [Latimeria chalumnae]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_014347599.1	69.565	391	98	0	555	terminal nucleotidyltransferase 5C [Latimeria chalumnae]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_005991080.1	74.706	340	86	0	527	terminal nucleotidyltransferase 5A isoform X2 [Latimeria chalumnae]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_014347599.1	67.775	391	99	0	543	terminal nucleotidyltransferase 5C [Latimeria chalumnae]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_006626328.1	91.495	388	88	0	739	terminal nucleotidyltransferase 5A [Lepisosteus oculatus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_006631331.1	78.158	380	86	0	624	terminal nucleotidyltransferase 5ba [Lepisosteus oculatus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_006639425.1	73.684	380	86	0	577	terminal nucleotidyltransferase 5C [Lepisosteus oculatus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_006631331.1	69.11	382	89	0	540	terminal nucleotidyltransferase 5ba [Lepisosteus oculatus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_006626328.1	66.237	388	90	0	538	terminal nucleotidyltransferase 5A [Lepisosteus oculatus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_006639425.1	78.772	391	100	0	634	terminal nucleotidyltransferase 5C [Lepisosteus oculatus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_006631331.1	74.016	381	97	0	579	terminal nucleotidyltransferase 5ba [Lepisosteus oculatus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_006626328.1	73.298	382	97	0	578	terminal nucleotidyltransferase 5A [Lepisosteus oculatus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	NP_001153851.1	93.665	442	100	0	848	terminal nucleotidyltransferase 5A isoform 2 [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	NP_001153850.1	93.665	442	100	0	847	terminal nucleotidyltransferase 5A isoform 1 [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	NP_001136424.1	72.895	380	86	0	567	terminal nucleotidyltransferase 5C [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	NP_780516.1	91.335	427	100	0	746	terminal nucleotidyltransferase 5B [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	NP_001153851.1	65.803	386	90	0	520	terminal nucleotidyltransferase 5A isoform 2 [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	NP_001153850.1	65.803	386	90	0	520	terminal nucleotidyltransferase 5A isoform 1 [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	NP_001136424.1	95.908	391	100	0	783	terminal nucleotidyltransferase 5C [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	NP_001153851.1	72.68	388	98	0	577	terminal nucleotidyltransferase 5A isoform 2 [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	NP_001153850.1	72.68	388	98	0	575	terminal nucleotidyltransferase 5A isoform 1 [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	NP_001156576.1	77.121	389	100	0	625	terminal nucleotidyltransferase 5D [Mus musculus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_039595688.1	78.684	380	86	0	627	terminal nucleotidyltransferase 5A-like [Polypterus senegalus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Polypterus_senegalus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Polypterus_senegalus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_039599665.1	70.341	381	86	0	565	terminal nucleotidyltransferase 5C [Polypterus senegalus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Polypterus_senegalus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Polypterus_senegalus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_039595688.1	69.091	385	89	0	549	terminal nucleotidyltransferase 5A-like [Polypterus senegalus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Polypterus_senegalus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Polypterus_senegalus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_039599665.1	76.215	391	100	0	619	terminal nucleotidyltransferase 5C [Polypterus senegalus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Polypterus_senegalus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Polypterus_senegalus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_039595688.1	72.324	383	97	0	570	terminal nucleotidyltransferase 5A-like [Polypterus senegalus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Polypterus_senegalus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Polypterus_senegalus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_002938504.1	90.886	395	89	0	745	terminal nucleotidyltransferase 5A [Xenopus tropicalis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Xenopus_tropicalis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Xenopus_tropicalis/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	NP_001017206.1	72.28	386	87	0	587	terminal nucleotidyltransferase 5B [Xenopus tropicalis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Xenopus_tropicalis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Xenopus_tropicalis/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_002943490.1	73.351	379	86	0	580	terminal nucleotidyltransferase 5C [Xenopus tropicalis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Xenopus_tropicalis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Xenopus_tropicalis/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_002940481.1	68.617	376	85	0	539	terminal nucleotidyltransferase 5D [Xenopus tropicalis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Xenopus_tropicalis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Xenopus_tropicalis/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	NP_001017206.1	68.504	381	88	0	545	terminal nucleotidyltransferase 5B [Xenopus tropicalis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Xenopus_tropicalis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Xenopus_tropicalis/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_002938504.1	66.755	379	88	0	529	terminal nucleotidyltransferase 5A [Xenopus tropicalis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Xenopus_tropicalis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Xenopus_tropicalis/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_002943490.1	85.106	376	96	0	672	terminal nucleotidyltransferase 5C [Xenopus tropicalis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Xenopus_tropicalis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Xenopus_tropicalis/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_002938504.1	72.821	390	98	0	583	terminal nucleotidyltransferase 5A [Xenopus tropicalis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Xenopus_tropicalis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Xenopus_tropicalis/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_002940481.1	69.415	376	96	0	548	terminal nucleotidyltransferase 5D [Xenopus tropicalis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Xenopus_tropicalis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Xenopus_tropicalis/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	NP_001017206.1	68.602	379	96	0	537	terminal nucleotidyltransferase 5B [Xenopus tropicalis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Xenopus_tropicalis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Xenopus_tropicalis/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_002940481.1	69.531	384	99	0	553	terminal nucleotidyltransferase 5D [Xenopus tropicalis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Xenopus_tropicalis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Xenopus_tropicalis/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_019946612.1	86.945	383	86	0	699	terminal nucleotidyltransferase 5A [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_019947548.1	77.551	392	86	0	634	terminal nucleotidyltransferase 5A-like [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_019963397.1	76.64	381	86	0	609	terminal nucleotidyltransferase 5ba [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_019946020.1	72.895	380	86	0	593	terminal nucleotidyltransferase 5Bb [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_019965638.1	69.048	378	85	0	543	terminal nucleotidyltransferase 5C [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_019946612.1	66.41	390	91	0	539	terminal nucleotidyltransferase 5A [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_019963397.1	67.358	386	89	0	535	terminal nucleotidyltransferase 5ba [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_019946020.1	67.273	385	89	0	531	terminal nucleotidyltransferase 5Bb [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_019965638.1	74.933	375	96	0	582	terminal nucleotidyltransferase 5C [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_019946612.1	71.053	380	96	0	565	terminal nucleotidyltransferase 5A [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_019947548.1	68.395	405	100	0	559	terminal nucleotidyltransferase 5A-like [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_019946020.1	70	380	96	0	556	terminal nucleotidyltransferase 5Bb [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_019963397.1	70.942	382	97	0	552	terminal nucleotidyltransferase 5ba [Paralichthys olivaceus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Paralichthys_olivaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Paralichthys_olivaceus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_053183877.1	86.563	387	87	0	702	terminal nucleotidyltransferase 5A [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_053193485.1	78.061	392	86	0	637	terminal nucleotidyltransferase 5A-like [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_053182883.1	75.127	394	88	0	613	terminal nucleotidyltransferase 5ba [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_053190155.1	72.966	381	86	0	585	terminal nucleotidyltransferase 5Bb [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_053184462.1	68.542	391	88	0	549	terminal nucleotidyltransferase 5C [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_053183877.1	66.154	390	91	0	538	terminal nucleotidyltransferase 5A [Scomber japonicus]	Teleostei_TENT5A-B-C-D.txt	Teleostei_Scomber_japonicus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Teleostei_Scomber_japonicus/Teleostei_TENT5A-B-C-D.txt
