qseqid	saccver	pident	length	qcovs	evalue	bitscore	stitle	source_file	organism	filepath
TENT5D_Homo_sapiens	XP_048411958.1	26.846	149	35	1.3	32.3	FYVE and coiled-coil domain-containing protein 1 isoform X3 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_048411978.1	26.846	149	35	1.3	32.3	FYVE and coiled-coil domain-containing protein 1 isoform X5 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_048411986.1	26.846	149	35	1.3	32.3	FYVE and coiled-coil domain-containing protein 1 isoform X6 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_055492050.1	86.579	380	86	0.0	685	terminal nucleotidyltransferase 5A [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_055500212.1	74.737	380	86	0.0	588	terminal nucleotidyltransferase 5C isoform X3 [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_055500211.1	74.737	380	86	0.0	588	terminal nucleotidyltransferase 5C isoform X2 [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_055500210.1	74.737	380	86	0.0	588	terminal nucleotidyltransferase 5C isoform X1 [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_055499361.1	71.543	376	85	0.0	561	terminal nucleotidyltransferase 5A-like [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_055492050.1	65.796	383	89	0.0	524	terminal nucleotidyltransferase 5A [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_055500210.1	60.411	389	91	1.70e-169	481	terminal nucleotidyltransferase 5C isoform X1 [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_055500211.1	60.411	389	91	1.94e-169	481	terminal nucleotidyltransferase 5C isoform X2 [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_055500212.1	61.640	378	88	3.56e-169	479	terminal nucleotidyltransferase 5C isoform X3 [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_055499361.1	57.784	379	88	2.46e-159	455	terminal nucleotidyltransferase 5A-like [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_055502778.1	27.434	113	25	5.5	30.0	uncharacterized protein LOC129704006 [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_055500211.1	80.890	382	98	0.0	641	terminal nucleotidyltransferase 5C isoform X2 [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_055500210.1	80.890	382	98	0.0	641	terminal nucleotidyltransferase 5C isoform X1 [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_055500212.1	80.890	382	98	0.0	640	terminal nucleotidyltransferase 5C isoform X3 [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_055492050.1	71.827	394	100	0.0	580	terminal nucleotidyltransferase 5A [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_055499361.1	71.390	374	95	0.0	556	terminal nucleotidyltransferase 5A-like [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_055490573.1	36.842	38	10	3.0	30.8	exostosin-1-like [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_055491462.1	34.211	38	10	5.8	29.6	LOW QUALITY PROTEIN: exostosin-1-like [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_055499361.1	67.188	384	99	0.0	536	terminal nucleotidyltransferase 5A-like [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_055500212.1	60.647	371	95	2.49e-167	473	terminal nucleotidyltransferase 5C isoform X3 [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_055500210.1	60.647	371	95	3.08e-167	473	terminal nucleotidyltransferase 5C isoform X1 [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_055492050.1	60.763	367	94	3.13e-167	473	terminal nucleotidyltransferase 5A [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_055500211.1	60.647	371	95	3.18e-167	473	terminal nucleotidyltransferase 5C isoform X2 [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_055509816.1	34.545	55	14	2.4	31.2	E3 ubiquitin-protein ligase rnf213-alpha isoform X2 [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_055509815.1	34.545	55	14	2.4	31.2	E3 ubiquitin-protein ligase rnf213-alpha isoform X1 [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_055512562.1	32.308	65	17	5.0	29.6	CAAX prenyl protease 1 homolog [Leucoraja erinaceus]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Leucoraja_erinaceus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Leucoraja_erinaceus/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_080079901.1	86.053	380	86	0.0	682	terminal nucleotidyltransferase 5A [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_080089638.1	74.737	380	86	0.0	587	terminal nucleotidyltransferase 5C isoform X2 [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_080089636.1	74.737	380	86	0.0	587	terminal nucleotidyltransferase 5C isoform X1 [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_080089732.1	71.277	376	85	0.0	558	terminal nucleotidyltransferase 5A-like [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_080079901.1	65.796	383	89	0.0	524	terminal nucleotidyltransferase 5A [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_080089638.1	60.668	389	91	7.46e-170	482	terminal nucleotidyltransferase 5C isoform X2 [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_080089636.1	61.905	378	88	2.81e-169	480	terminal nucleotidyltransferase 5C isoform X1 [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_080089732.1	57.407	378	88	5.91e-160	456	terminal nucleotidyltransferase 5A-like [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_080089673.1	32.222	90	20	0.58	33.5	cilia- and flagella-associated protein 47-like [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_080086315.1	27.907	86	20	7.1	29.6	leucine-rich repeat protein 1 isoform X2 [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_080086314.1	27.907	86	20	8.0	29.3	leucine-rich repeat protein 1 isoform X1 [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_080089638.1	80.890	382	98	0.0	640	terminal nucleotidyltransferase 5C isoform X2 [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_080089636.1	80.890	382	98	0.0	639	terminal nucleotidyltransferase 5C isoform X1 [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_080079901.1	71.574	394	100	0.0	580	terminal nucleotidyltransferase 5A [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_080089732.1	69.786	374	95	0.0	545	terminal nucleotidyltransferase 5A-like [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_080078223.1	36.842	38	10	3.4	30.8	exostosin-1-like [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_080080661.1	34.211	38	10	6.3	29.6	exostosin-1-like [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_080089673.1	26.667	90	22	7.7	29.6	cilia- and flagella-associated protein 47-like [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_080089732.1	67.448	384	99	0.0	538	terminal nucleotidyltransferase 5A-like [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_080079901.1	61.035	367	94	9.86e-168	475	terminal nucleotidyltransferase 5A [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_080089636.1	60.647	371	95	1.58e-166	471	terminal nucleotidyltransferase 5C isoform X1 [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_080089638.1	60.647	371	95	1.68e-166	472	terminal nucleotidyltransferase 5C isoform X2 [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_080091408.1	25.000	136	34	1.9	31.2	mineralocorticoid receptor isoform X3 [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_080091376.1	25.185	135	34	5.0	30.0	mineralocorticoid receptor isoform X1 [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_080091383.1	25.185	135	34	5.1	30.0	mineralocorticoid receptor isoform X2 [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_080103756.1	32.308	65	17	5.5	29.6	CAAX prenyl protease 1 homolog [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_080090783.1	24.627	134	32	8.0	29.3	chloride channel protein 2-like [Raja brachyura]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Raja_brachyura	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Raja_brachyura/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_254632.1	24.590	61	18	0.55	21.2	NADH dehydrogenase subunit 4 [Okamejei kenojei]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Okamejei_kenojei	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Okamejei_kenojei/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_254632.1	29.032	31	18	1.4	20.0	NADH dehydrogenase subunit 4 [Okamejei kenojei]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Okamejei_kenojei	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Okamejei_kenojei/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_254632.1	36.842	19	18	3.5	18.5	NADH dehydrogenase subunit 4 [Okamejei kenojei]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Okamejei_kenojei	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Okamejei_kenojei/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_254628.1	33.333	18	4	3.5	18.5	ATP synthase F0 subunit 6 [Okamejei kenojei]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Okamejei_kenojei	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Okamejei_kenojei/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_254633.1	26.471	34	8	6.1	17.7	NADH dehydrogenase subunit 5 [Okamejei kenojei]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Okamejei_kenojei	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Okamejei_kenojei/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_254623.1	32.000	25	6	2.7	18.9	NADH dehydrogenase subunit 1 [Okamejei kenojei]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Okamejei_kenojei	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Okamejei_kenojei/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_254633.1	36.000	25	6	4.2	18.1	NADH dehydrogenase subunit 5 [Okamejei kenojei]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Okamejei_kenojei	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Okamejei_kenojei/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	YP_254625.1	27.586	29	7	7.2	17.3	cytochrome c oxidase subunit I [Okamejei kenojei]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Okamejei_kenojei	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Okamejei_kenojei/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_254632.1	40.909	22	10	1.1	20.0	NADH dehydrogenase subunit 4 [Okamejei kenojei]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Okamejei_kenojei	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Okamejei_kenojei/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_254632.1	26.667	15	10	4.2	18.1	NADH dehydrogenase subunit 4 [Okamejei kenojei]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Okamejei_kenojei	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Okamejei_kenojei/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_254632.1	41.176	17	10	5.5	17.7	NADH dehydrogenase subunit 4 [Okamejei kenojei]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Okamejei_kenojei	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Okamejei_kenojei/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_254634.1	62.500	8	2	4.0	18.1	NADH dehydrogenase subunit 6 [Okamejei kenojei]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Okamejei_kenojei	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Okamejei_kenojei/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	YP_254626.1	26.471	68	17	4.5	18.1	cytochrome c oxidase subunit II [Okamejei kenojei]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Okamejei_kenojei	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Okamejei_kenojei/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_010242275.1	27.869	61	14	0.13	23.5	NADH dehydrogenase subunit 4 [Torpedo marmorata]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Torpedo_marmorata	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Torpedo_marmorata/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_010242275.1	32.258	31	14	0.77	20.8	NADH dehydrogenase subunit 4 [Torpedo marmorata]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Torpedo_marmorata	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Torpedo_marmorata/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	YP_010242271.1	31.579	19	4	6.1	17.7	ATP synthase F0 subunit 6 [Torpedo marmorata]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Torpedo_marmorata	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Torpedo_marmorata/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	YP_010242276.1	26.471	34	8	7.0	17.7	NADH dehydrogenase subunit 5 [Torpedo marmorata]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Torpedo_marmorata	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Torpedo_marmorata/Chondrichthyes_TENT5A-B-C-D.txt
