qseqid	saccver	pident	length	qcovs	evalue	bitscore	stitle	source_file	organism	filepath
NP_004778.1	XP_064419725.1	88.33	1431	96	0	2633	slit homolog 2 protein isoform X3 [Latimeria chalumnae]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	XP_005991876.1	68.968	1521	99	0	2207	slit homolog 3 protein [Latimeria chalumnae]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	XP_064419060.1	68.167	1533	100	0	2145	slit homolog 1b isoform X3 [Latimeria chalumnae]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	XP_064419058.1	68.125	1531	100	0	2136	slit homolog 1b isoform X1 [Latimeria chalumnae]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	XP_064419061.1	67.666	1534	100	0	2125	slit homolog 1b isoform X4 [Latimeria chalumnae]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	XP_064419059.1	67.603	1531	100	0	2111	slit homolog 1b isoform X2 [Latimeria chalumnae]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	XP_005991876.1	78.853	1499	98	0	2471	slit homolog 3 protein [Latimeria chalumnae]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	XP_064419717.1	67.131	1506	98	0	2118	slit homolog 2 protein isoform X2 [Latimeria chalumnae]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	XP_064419706.1	66.777	1514	98	0	2110	slit homolog 2 protein isoform X1 [Latimeria chalumnae]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	XP_064419725.1	67.108	1435	95	0	2018	slit homolog 2 protein isoform X3 [Latimeria chalumnae]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	XP_064419061.1	60.836	1532	99	0	1871	slit homolog 1b isoform X4 [Latimeria chalumnae]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	XP_064419060.1	60.573	1537	99	0	1868	slit homolog 1b isoform X3 [Latimeria chalumnae]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	XP_064419059.1	60.824	1529	99	0	1861	slit homolog 1b isoform X2 [Latimeria chalumnae]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	XP_064419058.1	60.521	1535	99	0	1857	slit homolog 1b isoform X1 [Latimeria chalumnae]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Latimeria_chalumnae	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Latimeria_chalumnae/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_006630980.2	78.571	1526	99	0	2485	slit homolog 1 protein isoform X2 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_015203187.2	77.958	1538	99	0	2477	slit homolog 1 protein isoform X1 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_015199461.1	66.733	1509	98	0	2088	slit homolog 2 protein isoform X7 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_015199458.1	66.337	1518	98	0	2083	slit homolog 2 protein isoform X4 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_015199457.1	66.25	1520	98	0	2076	slit homolog 2 protein isoform X3 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_006629239.1	66.6	1503	98	0	2075	slit homolog 2 protein isoform X10 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_015199456.1	65.925	1529	98	0	2075	slit homolog 2 protein isoform X2 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_015199455.1	65.86	1529	98	0	2073	slit homolog 2 protein isoform X1 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_015199462.1	66.534	1503	98	0	2071	slit homolog 2 protein isoform X8 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_015199460.1	65.726	1523	98	0	2060	slit homolog 2 protein isoform X6 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	XP_015199461.1	87.195	1515	98	0	2736	slit homolog 2 protein isoform X7 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	XP_015199458.1	86.68	1524	98	0	2729	slit homolog 2 protein isoform X4 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	XP_006629239.1	87.309	1505	98	0	2725	slit homolog 2 protein isoform X10 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	XP_015199457.1	86.566	1526	98	0	2724	slit homolog 2 protein isoform X3 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	XP_015199456.1	86.283	1531	98	0	2722	slit homolog 2 protein isoform X2 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	XP_015199462.1	87.078	1509	98	0	2719	slit homolog 2 protein isoform X8 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	XP_015199455.1	86.059	1535	98	0	2718	slit homolog 2 protein isoform X1 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	XP_015199460.1	86.164	1525	98	0	2707	slit homolog 2 protein isoform X6 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	XP_015199459.1	85.939	1529	98	0	2701	slit homolog 2 protein isoform X5 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	XP_015199464.1	85.636	1462	96	0	2575	slit homolog 2 protein isoform X11 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	XP_006632003.3	71.579	1520	99	0	2219	slit homolog 3 protein isoform X2 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	XP_015205363.2	71.158	1529	99	0	2212	slit homolog 3 protein isoform X1 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	XP_006629239.1	67.688	1501	98	0	2124	slit homolog 2 protein isoform X10 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	XP_015199460.1	67.239	1514	98	0	2122	slit homolog 2 protein isoform X6 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	XP_015199462.1	67.487	1504	98	0	2121	slit homolog 2 protein isoform X8 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	XP_015199459.1	67.04	1517	98	0	2117	slit homolog 2 protein isoform X5 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	XP_015199457.1	66.754	1522	98	0	2112	slit homolog 2 protein isoform X3 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	XP_015199461.1	66.798	1518	98	0	2108	slit homolog 2 protein isoform X7 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	XP_015199456.1	66.558	1528	98	0	2108	slit homolog 2 protein isoform X2 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	XP_015199455.1	66.362	1531	98	0	2105	slit homolog 2 protein isoform X1 [Lepisosteus oculatus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Lepisosteus_oculatus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Lepisosteus_oculatus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	NP_056563.2	94.394	1534	100	0	2927	slit homolog 1 protein precursor [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_036017389.1	94.44	1331	99	0	2567	slit homolog 1 protein isoform X3 [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_006503879.1	66.424	1510	98	0	2084	slit homolog 2 protein isoform X4 [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_006503878.1	66.292	1513	98	0	2081	slit homolog 2 protein isoform X3 [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	NP_001278156.1	65.9	1522	98	0	2076	slit homolog 2 protein isoform a precursor [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_006503876.1	66.03	1519	98	0	2076	slit homolog 2 protein isoform X1 [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	NP_848919.3	65.894	1510	98	0	2060	slit homolog 2 protein isoform c precursor [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	NP_001278157.1	65.763	1513	98	0	2057	slit homolog 2 protein isoform b precursor [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_006503877.1	65.375	1522	98	0	2051	slit homolog 2 protein isoform X2 [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_036017388.1	90.397	1083	100	0	1911	slit homolog 1 protein isoform X2 [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_036017388.1	86.654	532	100	0	966	slit homolog 1 protein isoform X2 [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	XP_006503879.1	96.73	1529	100	0	3072	slit homolog 2 protein isoform X4 [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	XP_006503876.1	96.164	1538	100	0	3070	slit homolog 2 protein isoform X1 [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	XP_006503878.1	96.477	1533	100	0	3068	slit homolog 2 protein isoform X3 [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	NP_001278156.1	95.914	1542	100	0	3064	slit homolog 2 protein isoform a precursor [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	NP_848919.3	96.207	1529	100	0	3046	slit homolog 2 protein isoform c precursor [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	NP_001278157.1	95.956	1533	100	0	3042	slit homolog 2 protein isoform b precursor [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	XP_006503877.1	95.396	1542	100	0	3038	slit homolog 2 protein isoform X2 [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	NP_035542.2	67.019	1513	99	0	2137	slit homolog 3 protein precursor [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	NP_056563.2	65.497	1510	99	0	2073	slit homolog 1 protein precursor [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_004778.1	XP_036017389.1	64.543	1334	98	0	1804	slit homolog 1 protein isoform X3 [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	NP_035542.2	93.595	1530	100	0	2920	slit homolog 3 protein precursor [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	NP_848919.3	66.489	1504	98	0	2077	slit homolog 2 protein isoform c precursor [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	NP_001278157.1	66.247	1508	98	0	2074	slit homolog 2 protein isoform b precursor [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	XP_006503879.1	66.138	1512	98	0	2070	slit homolog 2 protein isoform X4 [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	XP_006503877.1	65.854	1517	98	0	2067	slit homolog 2 protein isoform X2 [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	XP_006503878.1	65.897	1516	98	0	2066	slit homolog 2 protein isoform X3 [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	XP_006503876.1	65.746	1521	98	0	2063	slit homolog 2 protein isoform X1 [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	NP_001278156.1	65.508	1525	98	0	2059	slit homolog 2 protein isoform a precursor [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	NP_056563.2	59.142	1515	98	0	1831	slit homolog 1 protein precursor [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_001258875.2	XP_036017389.1	57.675	1342	98	0	1574	slit homolog 1 protein isoform X3 [Mus musculus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Mus_musculus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Mus_musculus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_039630924.1	77.632	1529	100	0	2456	slit homolog 1 protein-like [Polypterus senegalus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Polypterus_senegalus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Polypterus_senegalus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_039607496.1	66.733	1503	98	0	2094	slit homolog 2 protein isoform X4 [Polypterus senegalus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Polypterus_senegalus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Polypterus_senegalus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_039607497.1	66.667	1503	98	0	2093	slit homolog 2 protein isoform X5 [Polypterus senegalus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Polypterus_senegalus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Polypterus_senegalus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_039607493.1	66.336	1512	98	0	2087	slit homolog 2 protein isoform X1 [Polypterus senegalus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Polypterus_senegalus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Polypterus_senegalus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_039607494.1	66.27	1512	98	0	2085	slit homolog 2 protein isoform X2 [Polypterus senegalus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Polypterus_senegalus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Polypterus_senegalus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_039607498.1	66.201	1503	98	0	2068	slit homolog 2 protein isoform X6 [Polypterus senegalus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Polypterus_senegalus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Polypterus_senegalus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_039607500.1	66.134	1503	98	0	2068	slit homolog 2 protein isoform X8 [Polypterus senegalus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Polypterus_senegalus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Polypterus_senegalus/Euteleostomi_SLIT1-2-3.txt
NP_003052.2	XP_039607495.1	65.807	1512	98	0	2063	slit homolog 2 protein isoform X3 [Polypterus senegalus]	Euteleostomi_SLIT1-2-3.txt	Euteleostomi_Polypterus_senegalus	/rna/liha/phylogenomics_practice/SLIT2/Blast/Results/Euteleostomi_Polypterus_senegalus/Euteleostomi_SLIT1-2-3.txt
